regionName,scientificName,decimalLatitude,decimalLongitude,country,eventDate,kingdom,phylum,class,order,family,genus,species,datasetName
Andaman & Nicobar Islands,"Neopithecops zalmora andamanus Eliot & Kawazoe, 1983",11.505968,92.701465,India,2025-01-14T12:24,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Neopithecops,Neopithecops zalmora,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Parthenos sylvia Cramer, 1776",11.709549,92.735518,India,2025-01-13T11:43,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Kallima,Kallima sylvia,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Parthenos sylvia Cramer, 1776",11.505968,92.701465,India,2025-01-14T11:25,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Kallima,Kallima sylvia,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Pareronia ceylanica (Felder & Felder, 1865)",11.505968,92.701465,India,2025-01-14T10:53,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pareronia,Pareronia ceylanica,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Cirrochroa tyche Felder, 1861",11.709549,92.735518,India,2025-01-13T11:38,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Cirrochroa,Cirrochroa tyche,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Junonia atlites (Linnaeus, 1763)",11.709549,92.735518,India,2025-01-12T14:49,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Junonia,Junonia atlites,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Euploea andamanensis Atkinson, 1874",11.540178,92.66589,India,2025-01-14T10:52,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Euploea,Euploea core,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Fowlea piscator (Schneider, 1799)",11.505968,92.701465,India,2025-01-14T12:45,Animalia,Chordata,Squamata,,Colubridae,Fowlea,Fowlea piscator,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Leptosia nina (Fabricius, 1793)",11.505968,92.701465,India,2025-01-14T09:05,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Leptosia,Leptosia nina,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Neurothemis fluctuans (Fabricius, 1793)",11.505968,92.701465,India,2025-01-14T12:43,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Neurothemis,Neurothemis fluctuans,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Tanaecia cibaritis (Hewitson, 1874)",11.709549,92.735518,India,2025-01-13T11:30,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Tanaecia,Tanaecia cibaritis,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Phalanta alcippe (Cramer, 1782)",11.505968,92.701465,India,2025-01-14T12:32,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Phalanta,Phalanta alcippe,iNaturalist research-grade observations
Andaman & Nicobar Islands,Pemphis acidula J.R.Forst. & G.Forst.,11.81671,93.041697,India,2025-01-28T16:29,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Pemphis,Pemphis acidula,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Arhopala centaurus (Fabricius, 1775)",11.709549,92.735518,India,2025-01-13T12:44,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Arhopala,Arhopala centaurus,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Calcinus laevimanus (J.W.Randall, 1840)",12.029219,92.998654,India,2025-01-28T14:39:10,Animalia,Arthropoda,Malacostraca,Decapoda,Diogenidae,Calcinus,Calcinus laevimanus,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Junonia atlites (Linnaeus, 1763)",11.505968,92.701465,India,2025-01-14T11:10,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Junonia,Junonia atlites,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Losaria rhodifer (Butler, 1876)",11.492066,92.737473,India,2025-01-14T08:44,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Losaria,Losaria rhodifer,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Ixias pyrene (Linnaeus, 1764)",11.709549,92.735518,India,2025-01-12T17:03,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Ixias,Ixias pyrene,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Parthenos sylvia Cramer, 1776",11.709549,92.735518,India,2025-01-12T12:04,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Kallima,Kallima sylvia,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Hyarotis adrastus (Stoll, 1782)",11.505968,92.701465,India,2025-01-14T11:53,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Hyarotis,Hyarotis adrastus,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Euploea andamanensis Atkinson, 1874",11.527086,92.655695,India,2025-01-14T12:35,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Euploea,Euploea core,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Coryphophylax subcristatus (Blyth, 1860)",11.505968,92.701465,India,2025-01-14T13:02,Animalia,Chordata,Squamata,,Agamidae,Coryphophylax,Coryphophylax subcristatus,iNaturalist research-grade observations
Andaman & Nicobar Islands,Eurema hecabe hecabe,11.709549,92.735518,India,2025-01-13T09:18,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Eurema,Eurema hecabe,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Ophiocoma scolopendrina (Lamarck, 1816)",11.84228,93.04393,India,2025-01-27T08:51,Animalia,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiocomidae,Ophiocoma,Ophiocoma scolopendrina,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Charybdis annulata (Fabricius, 1798)",12.029219,92.998654,India,2025-01-28T14:27:28,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Charybdis,Charybdis annulata,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Parantica aglea (Stoll, 1782)",11.707658,92.733489,India,2025-01-12T09:41,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Parantica,Parantica aglea,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Jamides celeno (Cramer, 1775)",11.709549,92.735518,India,2025-01-13T11:48,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Jamides,Jamides celeno,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Naso vlamingii (Valenciennes, 1835)",11.976042,92.987556,India,2025-01-31T07:07:48,Animalia,Chordata,,Perciformes,Acanthuridae,Naso,Naso vlamingii,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Stylissa massa (Carter, 1887)",11.833102,93.012863,India,2025-01-29T09:38,Animalia,Porifera,Demospongiae,Scopalinida,Scopalinidae,Stylissa,Stylissa massa,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Jamides celeno (Cramer, 1775)",11.707612,92.734838,India,2025-01-12T09:54,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Jamides,Jamides celeno,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Jamides celeno (Cramer, 1775)",11.709549,92.735518,India,2025-01-13T09:04,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Jamides,Jamides celeno,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Bindahara phocides (Fabricius, 1793)",11.709549,92.735518,India,2025-01-13T09:10,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Bindahara,Bindahara phocides,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Pareronia ceylanica (Felder & Felder, 1865)",11.505968,92.701465,India,2025-01-14T12:31,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pareronia,Pareronia ceylanica,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Calappa hepatica (Linnaeus, 1758)",12.028739,93.002647,India,2025-01-31T15:52:54,Animalia,Arthropoda,Malacostraca,Decapoda,Calappidae,Calappa,Calappa hepatica,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Stylissa massa (Carter, 1887)",11.840684,93.044617,India,2025-01-27T08:51,Animalia,Porifera,Demospongiae,Scopalinida,Scopalinidae,Stylissa,Stylissa massa,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Holothuria pyxis Selenka, 1867",11.841944,93.043501,India,2025-01-27T08:51,Animalia,Echinodermata,Holothuroidea,Holothuriida,Holothuriidae,Holothuria,Holothuria pyxis,iNaturalist research-grade observations
Andaman & Nicobar Islands,Muricidae,11.831632,93.013624,India,2025-01-29T09:38,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,,,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Monotaxis grandoculis (Forsskål, 1775)",11.976042,92.987556,India,2025-01-31T07:26:57,Animalia,Chordata,,Perciformes,Lethrinidae,Monotaxis,Monotaxis grandoculis,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Gonodactylus chiragra (Fabricius, 1781)",11.832724,93.013366,India,2025-01-29T09:38,Animalia,Arthropoda,Malacostraca,Stomatopoda,Gonodactylidae,Gonodactylus,Gonodactylus chiragra,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Pseudosquilla ciliata (Fabricius, 1787)",12.030381,93.003844,India,2025-01-31T16:48:30,Animalia,Arthropoda,Malacostraca,Stomatopoda,Pseudosquillidae,Pseudosquilla,Pseudosquilla ciliata,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Forcipiger flavissimus Jordan & McGregor, 1898",11.976042,92.987556,India,2025-01-31T07:17:10,Animalia,Chordata,,Perciformes,Chaetodontidae,Forcipiger,Forcipiger flavissimus,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Grapsus albolineatus Latreille, 1812",11.833186,93.012949,India,2025-01-29T09:38,Animalia,Arthropoda,Malacostraca,Decapoda,Grapsidae,Grapsus,Grapsus albolineatus,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Macolor niger (Forsskål, 1775)",11.976042,92.987556,India,2025-01-31T07:34:33,Animalia,Chordata,,Perciformes,Lutjanidae,Macolor,Macolor niger,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Caranx melampygus Cuvier, 1833",11.976042,92.987556,India,2025-01-31T07:26:07,Animalia,Chordata,,Perciformes,Carangidae,Caranx,Caranx melampygus,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Synapta maculata (Chamisso & Eysenhardt, 1821)",12.030097,93.003747,India,2025-01-31T16:07:22,Animalia,Echinodermata,Holothuroidea,Apodida,Synaptidae,Synapta,Synapta maculata,iNaturalist research-grade observations
Andaman & Nicobar Islands,Caulerpa racemosa (Forssk.) J.Agardh,11.841692,93.043244,India,2025-01-27T08:51,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Caulerpaceae,Caulerpa,Caulerpa racemosa,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Tridacna crocea Lamarck, 1819",12.031081,93.005111,India,2025-01-31T16:39:19,Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,Tridacna,Tridacna crocea,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Apolemichthys xanthurus (Bennett, 1833)",11.976042,92.987556,India,2025-01-31T09:11:18,Animalia,Chordata,,Perciformes,Pomacanthidae,Apolemichthys,Apolemichthys xanthurus,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Pomacanthus imperator (Bloch, 1787)",11.832473,93.012176,India,2025-01-29T09:38,Animalia,Chordata,,Perciformes,Pomacanthidae,Pomacanthus,Pomacanthus imperator,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Actinopyga caerulea Samyn, VandenSpiegel & Massin, 2006",11.976042,92.987556,India,2025-01-31T08:57:14,Animalia,Echinodermata,Holothuroidea,Holothuriida,Holothuriidae,Actinopyga,Actinopyga caerulea,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Eriphia sebana (Shaw & Nodder, 1803)",11.831876,93.012091,India,2025-01-29T09:38,Animalia,Arthropoda,Malacostraca,Decapoda,Eriphiidae,Eriphia,Eriphia sebana,iNaturalist research-grade observations
Andaman & Nicobar Islands,Muricidae,11.840684,93.044617,India,2025-01-27T08:51,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,,,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Stichopus chloronotus Brandt, 1835",11.84102,93.044274,India,2025-01-27T08:51,Animalia,Echinodermata,Holothuroidea,Synallactida,Stichopodidae,Stichopus,Stichopus chloronotus,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Acanthurus leucocheilus Herre, 1927",11.976042,92.987556,India,2025-01-31T09:09:04,Animalia,Chordata,,Perciformes,Acanthuridae,Acanthurus,Acanthurus leucocheilus,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Naso hexacanthus (Bleeker, 1855)",11.976042,92.987556,India,2025-01-31T07:29:33,Animalia,Chordata,,Perciformes,Acanthuridae,Naso,Naso hexacanthus,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Bolbometopon muricatum (Valenciennes, 1840)",11.891882,92.913926,India,2025-01-31T07:33:30,Animalia,Chordata,,Perciformes,Scaridae,Bolbometopon,Bolbometopon muricatum,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Triaenodon obesus (Rüppell, 1837)",11.976042,92.987556,India,2025-01-31T08:51:11,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Triaenodon,Triaenodon obesus,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Pygoplites diacanthus (Boddaert, 1772)",11.976042,92.987556,India,2025-01-29T23:08:44,Animalia,Chordata,,Perciformes,Pomacanthidae,Pygoplites,Pygoplites diacanthus,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Balistoides conspicillum (Bloch & Schneider, 1801)",11.976042,92.987556,India,2025-01-31T08:56:04,Animalia,Chordata,,Tetraodontiformes,Balistidae,Balistoides,Balistoides conspicillum,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Paracirrhites forsteri (Schneider, 1801)",11.976042,92.987556,India,2025-01-29T23:27:59,Animalia,Chordata,,Perciformes,Cirrhitidae,Paracirrhites,Paracirrhites forsteri,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Pseudoceros indicus Newman & Schupp, 2002",11.818266,93.073679,India,2025-01-27T14:56:05,Animalia,Platyhelminthes,Turbellaria,,Pseudocerotidae,Pseudoceros,Pseudoceros indicus,iNaturalist research-grade observations
Andaman & Nicobar Islands,Porphyrio poliocephalus poliocephalus,11.608371,92.686015,India,2025-01-05,Animalia,Chordata,Aves,Gruiformes,Rallidae,Porphyrio,Porphyrio porphyrio,
Andaman & Nicobar Islands,"Acridotheres tristis (Linnaeus, 1766)",11.595256,92.619651,India,2025-01-05,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Acridotheres,Acridotheres tristis,
Andaman & Nicobar Islands,"Anas albogularis (Hume, 1873)",11.588068,92.616477,India,2025-01-05,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas albogularis,
Andaman & Nicobar Islands,"Macropygia rufipennis andamanica Abdulali, 1967",11.794414,92.712408,India,2025-01-04,Animalia,Chordata,Aves,Columbiformes,Columbidae,Macropygia,Macropygia rufipennis,
Andaman & Nicobar Islands,"Anas albogularis (Hume, 1873)",11.658418,92.658518,India,2025-01-04,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas albogularis,
Andaman & Nicobar Islands,Porphyrio poliocephalus poliocephalus,11.661043,92.659739,India,2025-01-04,Animalia,Chordata,Aves,Gruiformes,Rallidae,Porphyrio,Porphyrio porphyrio,
Lakshadweep Islands,"Holothuria leucospilota (Brandt, 1835)",10.544436,72.618208,India,2025-01-13T11:32,Animalia,Echinodermata,Holothuroidea,Holothuriida,Holothuriidae,Holothuria,Holothuria leucospilota,iNaturalist research-grade observations
Lakshadweep Islands,"Pterois miles (Bennett, 1828)",10.5438,72.617344,India,2025-01-14T15:45,Animalia,Chordata,,Scorpaeniformes,Scorpaenidae,Pterois,Pterois miles,iNaturalist research-grade observations
Lakshadweep Islands,"Rhinecanthus rectangulus (Bloch & Schneider, 1801)",10.544122,72.618207,India,2025-01-14T15:30,Animalia,Chordata,,Tetraodontiformes,Balistidae,Rhinecanthus,Rhinecanthus rectangulus,iNaturalist research-grade observations
Lakshadweep Islands,"Eriphia sebana (Shaw & Nodder, 1803)",10.543546,72.617347,India,2025-01-14T14:14,Animalia,Arthropoda,Malacostraca,Decapoda,Eriphiidae,Eriphia,Eriphia sebana,iNaturalist research-grade observations
Lakshadweep Islands,"Thalassoma hardwicke (Bennett, 1830)",10.543277,72.617457,India,2025-01-15T14:30,Animalia,Chordata,,Perciformes,Labridae,Thalassoma,Thalassoma hardwicke,iNaturalist research-grade observations
Lakshadweep Islands,"Holothuria atra Jaeger, 1833",10.544917,72.617779,India,2025-01-14T16:05,Animalia,Echinodermata,Holothuroidea,Holothuriida,Holothuriidae,Holothuria,Holothuria atra,iNaturalist research-grade observations
Lakshadweep Islands,"Lutjanus monostigma (Cuvier, 1828)",10.543172,72.616706,India,2025-01-15T14:30,Animalia,Chordata,,Perciformes,Lutjanidae,Lutjanus,Lutjanus monostigma,iNaturalist research-grade observations
Lakshadweep Islands,"Modulus modulus (Linnaeus, 1758)",10.543752,72.621322,India,2025-01-14T10:51,Animalia,Mollusca,Gastropoda,,Modulidae,Modulus,Modulus modulus,iNaturalist research-grade observations
Lakshadweep Islands,Psidium guajava L.,8.286071,73.060932,India,2025-01-30T18:19:45,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Psidium,Psidium guajava,iNaturalist research-grade observations
Lakshadweep Islands,Ipomoea pes-caprae (L.) R.Br.,10.543439,72.616598,India,2025-01-12T17:01,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Ipomoea pes-caprae,iNaturalist research-grade observations
Lakshadweep Islands,Passiflora edulis Sims,10.86103,72.197932,India,2025-03-09T16:21,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Passifloraceae,Passiflora,Passiflora edulis,iNaturalist research-grade observations
Lakshadweep Islands,Clerodendrum paniculatum L.,10.870769,72.197238,India,2025-03-07T11:14:18,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Clerodendrum,Clerodendrum paniculatum,iNaturalist research-grade observations
Lakshadweep Islands,"Ardea cinerea Linnaeus, 1758",10.560109,72.649417,India,2025-03-11T21:56:04,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,Ardea cinerea,iNaturalist research-grade observations
Lakshadweep Islands,"Synapta maculata (Chamisso & Eysenhardt, 1821)",10.558983,72.625857,India,2025-03-07T22:17,Animalia,Echinodermata,Holothuroidea,Apodida,Synaptidae,Synapta,Synapta maculata,iNaturalist research-grade observations
Lakshadweep Islands,"Eretmochelys imbricata (Linnaeus, 1766)",10.843219,72.054269,India,2025-04-05T18:43:04,Animalia,Chordata,Testudines,,Cheloniidae,Eretmochelys,Eretmochelys imbricata,iNaturalist research-grade observations
Lakshadweep Islands,"Chelonia mydas (Linnaeus, 1758)",9.601124,74.176586,India,2025-04-05T18:51:24,Animalia,Chordata,Testudines,,Cheloniidae,Chelonia,Chelonia mydas,iNaturalist research-grade observations
Lakshadweep Islands,"Acanthurus leucosternon Bennett, 1833",9.753922,73.59344,India,2025-04-05T18:43:42,Animalia,Chordata,,Perciformes,Acanthuridae,Acanthurus,Acanthurus leucosternon,iNaturalist research-grade observations
Lakshadweep Islands,"Ocypode ceratophthalmus (Pallas, 1772)",10.866769,72.192811,India,2025-04-30T12:27:49,Animalia,Arthropoda,Malacostraca,Decapoda,Ocypodidae,Ocypode,Ocypode ceratophthalmus,iNaturalist research-grade observations
Lakshadweep Islands,"Lamprohaminoea cymbalum (Quoy & Gaimard, 1833)",10.513278,72.99505,India,2025-04-04T07:12:27,Animalia,Mollusca,Gastropoda,Cephalaspidea,Haminoeidae,Lamprohaminoea,Lamprohaminoea cymbalum,iNaturalist research-grade observations
Lakshadweep Islands,"Amphiprion nigripes Regan, 1908",10.688051,73.587287,India,2025-04-05T18:44:58,Animalia,Chordata,,Perciformes,Pomacentridae,Amphiprion,Amphiprion nigripes,iNaturalist research-grade observations
Lakshadweep Islands,"Merops persicus Pallas, 1773",10.07755,73.645515,India,2025-05-14T18:21:50,Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,Merops persicus,iNaturalist research-grade observations
Lakshadweep Islands,"Lamprohaminoea cymbalum (Quoy & Gaimard, 1833)",10.551211,72.629532,India,2025-05-18T09:16,Animalia,Mollusca,Gastropoda,Cephalaspidea,Haminoeidae,Lamprohaminoea,Lamprohaminoea cymbalum,iNaturalist research-grade observations
Lakshadweep Islands,Ipomoea pes-caprae (L.) R.Br.,10.575525,72.639278,India,2025-05-05T16:40:06,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Ipomoea pes-caprae,iNaturalist research-grade observations
Lakshadweep Islands,"Sula sula (Linnaeus, 1766)",10.067739,73.6462,India,2025-05-16T10:06,Animalia,Chordata,Aves,Suliformes,Sulidae,Sula,Sula sula,iNaturalist research-grade observations
Lakshadweep Islands,"Linckia multifora (Lamarck, 1816)",10.813325,72.167528,India,2025-05-30,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Linckia,Linckia multifora,iNaturalist research-grade observations
Lakshadweep Islands,"Epinephelus macrospilos (Bleeker, 1855)",10.556789,72.63856,India,2025-05-22T21:29,Animalia,Chordata,,Perciformes,Serranidae,Epinephelus,Epinephelus macrospilos,iNaturalist research-grade observations
Lakshadweep Islands,"Linckia multifora (Lamarck, 1816)",10.813325,72.167528,India,2025-05-30,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Linckia,Linckia multifora,iNaturalist research-grade observations
Lakshadweep Islands,"Zebrasoma desjardinii (Bennett, 1836)",10.558477,72.627402,India,2025-06-10T00:22,Animalia,Chordata,,Perciformes,Acanthuridae,Zebrasoma,Zebrasoma desjardinii,iNaturalist research-grade observations
Lakshadweep Islands,"Thalassoma lunare (Linnaeus, 1758)",10.559489,72.624999,India,2025-06-06T23:19,Animalia,Chordata,,Perciformes,Labridae,Thalassoma,Thalassoma lunare,iNaturalist research-grade observations
Lakshadweep Islands,"Acanthurus triostegus (Linnaeus, 1758)",10.548857,72.628432,India,2025-06-06T19:31,Animalia,Chordata,,Perciformes,Acanthuridae,Acanthurus,Acanthurus triostegus,iNaturalist research-grade observations
Lakshadweep Islands,"Novaculichthys taeniourus (Lacepède, 1801)",10.563539,72.63238,India,2025-06-07T09:23,Animalia,Chordata,,Perciformes,Labridae,Novaculichthys,Novaculichthys taeniourus,iNaturalist research-grade observations
Lakshadweep Islands,"Abudefduf vaigiensis (Quoy & Gaimard, 1825)",10.559827,72.626029,India,2025-06-06T19:34,Animalia,Chordata,,Perciformes,Pomacentridae,Abudefduf,Abudefduf vaigiensis,iNaturalist research-grade observations
Lakshadweep Islands,"Scarus ghobban Forsskål, 1775",10.554258,72.634783,India,2025-06-07T09:19,Animalia,Chordata,,Perciformes,Scaridae,Scarus,Scarus ghobban,iNaturalist research-grade observations
Lakshadweep Islands,"Halichoeres hortulanus (Lacepède, 1801)",10.55932,72.622424,India,2025-06-06T19:50,Animalia,Chordata,,Perciformes,Labridae,Halichoeres,Halichoeres hortulanus,iNaturalist research-grade observations
Lakshadweep Islands,"Rhinecanthus aculeatus (Linnaeus, 1758)",10.549364,72.622939,India,2025-06-07T07:16,Animalia,Chordata,,Tetraodontiformes,Balistidae,Rhinecanthus,Rhinecanthus aculeatus,iNaturalist research-grade observations
Lakshadweep Islands,"Halichoeres scapularis (Bennett, 1832)",10.555608,72.626887,India,2025-06-07T07:12,Animalia,Chordata,,Perciformes,Labridae,Halichoeres,Halichoeres scapularis,iNaturalist research-grade observations
Lakshadweep Islands,"Chaetodon xanthocephalus Bennett, 1833",10.566746,72.631007,India,2025-06-14T12:12,Animalia,Chordata,,Perciformes,Chaetodontidae,Chaetodon,Chaetodon xanthocephalus,iNaturalist research-grade observations
Lakshadweep Islands,"Cephalopholis aurantia (Valenciennes, 1828)",10.558308,72.626372,India,2025-06-01T23:12,Animalia,Chordata,,Perciformes,Serranidae,Cephalopholis,Cephalopholis aurantia,iNaturalist research-grade observations
Lakshadweep Islands,"Scarus ghobban Forsskål, 1775",10.55527,72.64062,India,2025-06-14T22:58,Animalia,Chordata,,Perciformes,Scaridae,Scarus,Scarus ghobban,iNaturalist research-grade observations
Lakshadweep Islands,"Aluterus scriptus (Osbeck, 1765)",10.556958,72.624312,India,2025-06-15T23:19,Animalia,Chordata,,Tetraodontiformes,Monacanthidae,Aluterus,Aluterus scriptus,iNaturalist research-grade observations
Lakshadweep Islands,"Acanthurus leucosternon Bennett, 1833",10.564889,72.627574,India,2025-06-16T23:26,Animalia,Chordata,,Perciformes,Acanthuridae,Acanthurus,Acanthurus leucosternon,iNaturalist research-grade observations
Lakshadweep Islands,"Lethrinus obsoletus (Forsskål, 1775)",10.56344,72.627969,India,2025-06-21T11:56,Animalia,Chordata,,Perciformes,Lethrinidae,Lethrinus,Lethrinus obsoletus,iNaturalist research-grade observations
Lakshadweep Islands,"Zebrasoma desjardinii (Bennett, 1836)",10.568939,72.631694,India,2025-06-14T21:04,Animalia,Chordata,,Perciformes,Acanthuridae,Zebrasoma,Zebrasoma desjardinii,iNaturalist research-grade observations
Lakshadweep Islands,"Zanclus cornutus (Linnaeus, 1758)",10.555777,72.62723,India,2025-06-20T21:59,Animalia,Chordata,,Perciformes,Zanclidae,Zanclus,Zanclus cornutus,iNaturalist research-grade observations
Lakshadweep Islands,"Chaetodon collare Bloch, 1787",10.552064,72.621501,India,2025-06-28T22:07,Animalia,Chordata,,Perciformes,Chaetodontidae,Chaetodon,Chaetodon collare,iNaturalist research-grade observations
Lakshadweep Islands,"Acanthurus triostegus (Linnaeus, 1758)",10.554201,72.64239,India,2025-06-20T21:59,Animalia,Chordata,,Perciformes,Acanthuridae,Acanthurus,Acanthurus triostegus,iNaturalist research-grade observations
Lakshadweep Islands,"Siphonaria G.B.Sowerby I, 1823",10.562593,72.639185,India,2025-06-20T00:43,Animalia,Mollusca,Gastropoda,Siphonariida,Siphonariidae,Siphonaria,,iNaturalist research-grade observations
Lakshadweep Islands,"Holothuria atra Jaeger, 1833",10.563624,72.649004,India,2025-06-29T07:58,Animalia,Echinodermata,Holothuroidea,Holothuriida,Holothuriidae,Holothuria,Holothuria atra,iNaturalist research-grade observations
Lakshadweep Islands,"Acanthurus lineatus (Linnaeus, 1758)",10.548351,72.620879,India,2025-06-21T00:54,Animalia,Chordata,,Perciformes,Acanthuridae,Acanthurus,Acanthurus lineatus,iNaturalist research-grade observations
Lakshadweep Islands,"Pterois miles (Bennett, 1828)",10.560851,72.623874,India,2025-06-03T06:49,Animalia,Chordata,,Scorpaeniformes,Scorpaenidae,Pterois,Pterois miles,iNaturalist research-grade observations
Lakshadweep Islands,"Chaetodon lunula (Lacepède, 1802)",10.557127,72.626715,India,2025-06-20T21:58,Animalia,Chordata,,Perciformes,Chaetodontidae,Chaetodon,Chaetodon lunula,iNaturalist research-grade observations
Lakshadweep Islands,"Plectorhinchus vittatus (Linnaeus, 1758)",10.568939,72.652636,India,2025-06-14T23:10,Animalia,Chordata,,Perciformes,Haemulidae,Plectorhinchus,Plectorhinchus vittatus,iNaturalist research-grade observations
Lakshadweep Islands,"Cephalopholis argus Schneider, 1801",10.552908,72.623454,India,2025-06-27T20:13,Animalia,Chordata,,Perciformes,Serranidae,Cephalopholis,Cephalopholis argus,iNaturalist research-grade observations
